subject	activity	feature	axis	method	mean	count
9	STANDING	fBodyAccJerk	Y	mean	-0.962624298888889	45
9	STANDING	fBodyAccJerk	Y	meanFreq	-0.0981894026	45
9	STANDING	fBodyAccJerk	Y	std	-0.968234579555556	45
9	STANDING	fBodyAccJerk	Z	mean	-0.967129200444444	45
9	STANDING	fBodyAccJerk	Z	meanFreq	-0.128067958244444	45
9	STANDING	fBodyAccJerk	Z	std	-0.972588748666667	45
9	STANDING	fBodyAccMag	NA	mean	-0.946330171777778	45
9	STANDING	fBodyAccMag	NA	meanFreq	0.0235738706622222	45
9	STANDING	fBodyAccMag	NA	std	-0.940265546444444	45
9	STANDING	fBodyBodyAccJerkMag	NA	mean	-0.963242884	45
9	STANDING	fBodyBodyAccJerkMag	NA	meanFreq	0.200537688288889	45
9	STANDING	fBodyBodyAccJerkMag	NA	std	-0.963593159555556	45
9	STANDING	fBodyBodyGyroJerkMag	NA	mean	-0.967491628	45
9	STANDING	fBodyBodyGyroJerkMag	NA	meanFreq	0.0243650848444444	45
9	STANDING	fBodyBodyGyroJerkMag	NA	std	-0.964770799111111	45
9	STANDING	fBodyBodyGyroMag	NA	mean	-0.929769067777778	45
9	STANDING	fBodyBodyGyroMag	NA	meanFreq	-0.174953568622222	45
9	STANDING	fBodyBodyGyroMag	NA	std	-0.910909659555556	45
9	STANDING	fBodyGyro	X	mean	-0.916974437555556	45
9	STANDING	fBodyGyro	X	meanFreq	-0.222857823644444	45
9	STANDING	fBodyGyro	X	std	-0.924738576444444	45
9	STANDING	fBodyGyro	Y	mean	-0.954514301555556	45
9	STANDING	fBodyGyro	Y	meanFreq	-0.348959970422222	45
9	STANDING	fBodyGyro	Y	std	-0.941950576888889	45
9	STANDING	fBodyGyro	Z	mean	-0.941510336	45
9	STANDING	fBodyGyro	Z	meanFreq	-0.16576126334	45
9	STANDING	fBodyGyro	Z	std	-0.944942811777778	45
9	STANDING	tBodyAcc	X	mean	0.282310057333333	45
9	STANDING	tBodyAcc	X	std	-0.975741252444444	45
9	STANDING	tBodyAcc	Y	mean	-0.0200454954022222	45
9	STANDING	tBodyAcc	Y	std	-0.938635759333333	45
9	STANDING	tBodyAcc	Z	mean	-0.0952747481333333	45
9	STANDING	tBodyAcc	Z	std	-0.919295805777778	45
9	STANDING	tBodyAccJerk	X	mean	0.0760032053555556	45
9	STANDING	tBodyAccJerk	X	std	-0.969973398888889	45
9	STANDING	tBodyAccJerk	Y	mean	0.0130699796066667	45
9	STANDING	tBodyAccJerk	Y	std	-0.963849332888889	45
9	STANDING	tBodyAccJerk	Z	mean	-0.004700785502	45
9	STANDING	tBodyAccJerk	Z	std	-0.970584264666667	45
9	STANDING	tBodyAccJerkMag	NA	mean	-0.969524578888889	45
9	STANDING	tBodyAccJerkMag	NA	std	-0.963764177777778	45
9	STANDING	tBodyAccMag	NA	mean	-0.945167482444444	45
9	STANDING	tBodyAccMag	NA	std	-0.936105010444444	45
9	STANDING	tBodyGyro	X	mean	-0.029183136346	45
9	STANDING	tBodyGyro	X	std	-0.921990612	45
9	STANDING	tBodyGyro	Y	mean	-0.060810158296	45
9	STANDING	tBodyGyro	Y	std	-0.946046640444444	45
9	STANDING	tBodyGyro	Z	mean	0.0992409332222222	45
9	STANDING	tBodyGyro	Z	std	-0.939889737333333	45
9	STANDING	tBodyGyroJerk	X	mean	-0.095897704	45
9	STANDING	tBodyGyroJerk	X	std	-0.949105691555556	45
9	STANDING	tBodyGyroJerk	Y	mean	-0.0419199574333333	45
9	STANDING	tBodyGyroJerk	Y	std	-0.975036530444444	45
9	STANDING	tBodyGyroJerk	Z	mean	-0.0575743131488889	45
9	STANDING	tBodyGyroJerk	Z	std	-0.969726483555556	45
9	STANDING	tBodyGyroJerkMag	NA	mean	-0.969824044222222	45
9	STANDING	tBodyGyroJerkMag	NA	std	-0.965287050888889	45
9	STANDING	tBodyGyroMag	NA	mean	-0.921030223111111	45
9	STANDING	tBodyGyroMag	NA	std	-0.908291403111111	45
9	STANDING	tGravityAcc	X	mean	0.961323502222222	45
9	STANDING	tGravityAcc	X	std	-0.989103160444444	45
9	STANDING	tGravityAcc	Y	mean	-0.010383816474	45
9	STANDING	tGravityAcc	Y	std	-0.972573867555556	45
9	STANDING	tGravityAcc	Z	mean	0.00914769235555555	45
9	STANDING	tGravityAcc	Z	std	-0.932245295111111	45
9	STANDING	tGravityAccMag	NA	mean	-0.945167482444444	45
9	STANDING	tGravityAccMag	NA	std	-0.936105010444444	45
9	WALKING	fBodyAcc	X	mean	-0.294711163653846	52
9	WALKING	fBodyAcc	X	meanFreq	-0.310727563365385	52
9	WALKING	fBodyAcc	X	std	-0.218019977423077	52
9	WALKING	fBodyAcc	Y	mean	-0.257677616153846	52
9	WALKING	fBodyAcc	Y	meanFreq	0.0213195015442308	52
9	WALKING	fBodyAcc	Y	std	-0.223972558596154	52
9	WALKING	fBodyAcc	Z	mean	-0.250806259788462	52
9	WALKING	fBodyAcc	Z	meanFreq	0.0237831761442308	52
9	WALKING	fBodyAcc	Z	std	-0.0337965256573077	52
9	WALKING	fBodyAccJerk	X	mean	-0.314265401346154	52
9	WALKING	fBodyAccJerk	X	meanFreq	-0.378291493076923	52
9	WALKING	fBodyAccJerk	X	std	-0.170228340134423	52
9	WALKING	fBodyAccJerk	Y	mean	-0.367706595	52
9	WALKING	fBodyAccJerk	Y	meanFreq	-0.389047303846154	52
9	WALKING	fBodyAccJerk	Y	std	-0.228380473480769	52
9	WALKING	fBodyAccJerk	Z	mean	-0.399541245192308	52
9	WALKING	fBodyAccJerk	Z	meanFreq	-0.366570477826923	52
9	WALKING	fBodyAccJerk	Z	std	-0.419104362884615	52
9	WALKING	fBodyAccMag	NA	mean	-0.318801022711538	52
9	WALKING	fBodyAccMag	NA	meanFreq	0.161672988528846	52
9	WALKING	fBodyAccMag	NA	std	-0.513891953269231	52
9	WALKING	fBodyBodyAccJerkMag	NA	mean	-0.316870715576923	52
9	WALKING	fBodyBodyAccJerkMag	NA	meanFreq	0.159239938555769	52
9	WALKING	fBodyBodyAccJerkMag	NA	std	-0.322337536730769	52
9	WALKING	fBodyBodyGyroJerkMag	NA	mean	-0.602581618269231	52
9	WALKING	fBodyBodyGyroJerkMag	NA	meanFreq	0.243222181771154	52
9	WALKING	fBodyBodyGyroJerkMag	NA	std	-0.624351923653846	52
9	WALKING	fBodyBodyGyroMag	NA	mean	-0.513797480384615	52
9	WALKING	fBodyBodyGyroMag	NA	meanFreq	0.127416241121154	52
9	WALKING	fBodyBodyGyroMag	NA	std	-0.562714528653846	52
9	WALKING	fBodyGyro	X	mean	-0.383676120961538	52
9	WALKING	fBodyGyro	X	meanFreq	-0.200624503730769	52
9	WALKING	fBodyGyro	X	std	-0.507404512692308	52
9	WALKING	fBodyGyro	Y	mean	-0.436905860576923	52
9	WALKING	fBodyGyro	Y	meanFreq	0.0164815831107692	52
9	WALKING	fBodyGyro	Y	std	-0.490990336346154	52
9	WALKING	fBodyGyro	Z	mean	-0.240222512134615	52
9	WALKING	fBodyGyro	Z	meanFreq	-0.152103721057692	52
9	WALKING	fBodyGyro	Z	std	-0.342367223269231	52
9	WALKING	tBodyAcc	X	mean	0.278502842115385	52
9	WALKING	tBodyAcc	X	std	-0.238353562692308	52
9	WALKING	tBodyAcc	Y	mean	-0.0180891971284423	52
9	WALKING	tBodyAcc	Y	std	-0.201696960826923	52
9	WALKING	tBodyAcc	Z	mean	-0.110820512307692	52
9	WALKING	tBodyAcc	Z	std	-0.0579636469030769	52
9	WALKING	tBodyAccJerk	X	mean	0.0704357270480769	52
9	WALKING	tBodyAccJerk	X	std	-0.206733787961538	52
9	WALKING	tBodyAccJerk	Y	mean	0.0212255910017308	52
9	WALKING	tBodyAccJerk	Y	std	-0.276929933846154	52
9	WALKING	tBodyAccJerk	Z	mean	0.00414762740192308	52
9	WALKING	tBodyAccJerk	Z	std	-0.409764526153846	52
9	WALKING	tBodyAccJerkMag	NA	mean	-0.203733615519231	52
9	WALKING	tBodyAccJerkMag	NA	std	-0.317113487115385	52
9	WALKING	tBodyAccMag	NA	mean	-0.0980840496143461	52
9	WALKING	tBodyAccMag	NA	std	-0.37942877	52
9	WALKING	tBodyGyro	X	mean	-0.0808360598653846	52
9	WALKING	tBodyGyro	X	std	-0.476163506730769	52
9	WALKING	tBodyGyro	Y	mean	-0.0625598710615385	52
9	WALKING	tBodyGyro	Y	std	-0.467054167884615	52
9	WALKING	tBodyGyro	Z	mean	0.111629779896154	52
9	WALKING	tBodyGyro	Z	std	-0.265683521346154	52
9	WALKING	tBodyGyroJerk	X	mean	-0.0809204094461538	52
9	WALKING	tBodyGyroJerk	X	std	-0.526985309038462	52
9	WALKING	tBodyGyroJerk	Y	mean	-0.0356283427038462	52
9	WALKING	tBodyGyroJerk	Y	std	-0.549200228076923	52
9	WALKING	tBodyGyroJerk	Z	mean	-0.0633406620592308	52
9	WALKING	tBodyGyroJerk	Z	std	-0.457881494038462	52
9	WALKING	tBodyGyroJerkMag	NA	mean	-0.510253995769231	52
9	WALKING	tBodyGyroJerkMag	NA	std	-0.599866472692308	52
9	WALKING	tBodyGyroMag	NA	mean	-0.294542266826923	52
9	WALKING	tBodyGyroMag	NA	std	-0.489725811538462	52
9	WALKING	tGravityAcc	X	mean	0.951867079615385	52
9	WALKING	tGravityAcc	X	std	-0.980971973653846	52
9	WALKING	tGravityAcc	Y	mean	-0.0314341738730769	52
9	WALKING	tGravityAcc	Y	std	-0.971242423076923	52
9	WALKING	tGravityAcc	Z	mean	-0.115856121080385	52
9	WALKING	tGravityAcc	Z	std	-0.955523995576923	52
9	WALKING	tGravityAccMag	NA	mean	-0.0980840496143461	52
9	WALKING	tGravityAccMag	NA	std	-0.37942877	52
9	WALKING_DOWNSTAIRS	fBodyAcc	X	mean	0.103128506197619	42
9	WALKING_DOWNSTAIRS	fBodyAcc	X	meanFreq	-0.440633905714286	42
9	WALKING_DOWNSTAIRS	fBodyAcc	X	std	0.250488758869048	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Y	mean	-0.183120455428571	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Y	meanFreq	0.0625058243738095	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Y	std	-0.273561385142857	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Z	mean	-0.103705822657857	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Z	meanFreq	-0.0424266601952381	42
9	WALKING_DOWNSTAIRS	fBodyAcc	Z	std	-0.0349494927142857	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	X	mean	-0.0645354342404762	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	X	meanFreq	-0.43402213	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	X	std	0.00938224337142857	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	mean	-0.313643041809524	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	meanFreq	-0.232042826333571	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Y	std	-0.355981821428571	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	mean	-0.293677789595238	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	meanFreq	-0.330318261928571	42
9	WALKING_DOWNSTAIRS	fBodyAccJerk	Z	std	-0.425377408333333	42
9	WALKING_DOWNSTAIRS	fBodyAccMag	NA	mean	0.222203941	42
9	WALKING_DOWNSTAIRS	fBodyAccMag	NA	meanFreq	-0.0498273898880952	42
9	WALKING_DOWNSTAIRS	fBodyAccMag	NA	std	0.0888671674047619	42
9	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	mean	0.00716877883571429	42
9	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	-0.0824504599928571	42
9	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag	NA	std	0.0705526138333333	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	mean	-0.463172053809524	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.132021014566667	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.485158906904762	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	mean	-0.347540226666667	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	meanFreq	0.0656782201880952	42
9	WALKING_DOWNSTAIRS	fBodyBodyGyroMag	NA	std	-0.424170737142857	42
9	WALKING_DOWNSTAIRS	fBodyGyro	X	mean	-0.325042890904762	42
9	WALKING_DOWNSTAIRS	fBodyGyro	X	meanFreq	-0.165224231566667	42
9	WALKING_DOWNSTAIRS	fBodyGyro	X	std	-0.423558773952381	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Y	mean	-0.312512195452381	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Y	meanFreq	-0.00351697116904762	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Y	std	-0.364282565714286	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Z	mean	-0.250686586719048	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Z	meanFreq	-0.115191992546667	42
9	WALKING_DOWNSTAIRS	fBodyGyro	Z	std	-0.356561471714286	42
9	WALKING_DOWNSTAIRS	tBodyAcc	X	mean	0.295923445	42
9	WALKING_DOWNSTAIRS	tBodyAcc	X	std	0.213392270547619	42
9	WALKING_DOWNSTAIRS	tBodyAcc	Y	mean	-0.0203994269075476	42
9	WALKING_DOWNSTAIRS	tBodyAcc	Y	std	-0.208310705504762	42
9	WALKING_DOWNSTAIRS	tBodyAcc	Z	mean	-0.0910278793952381	42
9	WALKING_DOWNSTAIRS	tBodyAcc	Z	std	-0.00771530035714285	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	X	mean	0.130193043809524	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	X	std	0.017623342197619	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	Y	mean	-0.0206865965952381	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	Y	std	-0.3094424725	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	Z	mean	0.00262568854761905	42
9	WALKING_DOWNSTAIRS	tBodyAccJerk	Z	std	-0.359513362761905	42
9	WALKING_DOWNSTAIRS	tBodyAccJerkMag	NA	mean	-0.16237608927619	42
9	WALKING_DOWNSTAIRS	tBodyAccJerkMag	NA	std	0.039907818552381	42
9	WALKING_DOWNSTAIRS	tBodyAccMag	NA	mean	0.145886357935714	42
9	WALKING_DOWNSTAIRS	tBodyAccMag	NA	std	0.265120131365238	42
9	WALKING_DOWNSTAIRS	tBodyGyro	X	mean	-0.0916383011071429	42
9	WALKING_DOWNSTAIRS	tBodyGyro	X	std	-0.396429197952381	42
9	WALKING_DOWNSTAIRS	tBodyGyro	Y	mean	-0.0712598843142857	42
9	WALKING_DOWNSTAIRS	tBodyGyro	Y	std	-0.340765233142857	42
9	WALKING_DOWNSTAIRS	tBodyGyro	Z	mean	0.116804400690476	42
9	WALKING_DOWNSTAIRS	tBodyGyro	Z	std	-0.279685150191905	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	X	mean	-0.094591202447619	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	X	std	-0.509669314047619	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	Y	mean	-0.0597608334619048	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	Y	std	-0.448602451190476	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	Z	mean	-0.0678080598785714	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerk	Z	std	-0.417239550952381	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerkMag	NA	mean	-0.469028434047619	42
9	WALKING_DOWNSTAIRS	tBodyGyroJerkMag	NA	std	-0.455855425238095	42
9	WALKING_DOWNSTAIRS	tBodyGyroMag	NA	mean	-0.168921400633333	42
9	WALKING_DOWNSTAIRS	tBodyGyroMag	NA	std	-0.322331464761905	42
9	WALKING_DOWNSTAIRS	tGravityAcc	X	mean	0.938417773333333	42
9	WALKING_DOWNSTAIRS	tGravityAcc	X	std	-0.952141220714286	42
9	WALKING_DOWNSTAIRS	tGravityAcc	Y	mean	-0.0352304645104762	42
9	WALKING_DOWNSTAIRS	tGravityAcc	Y	std	-0.936306558809524	42
9	WALKING_DOWNSTAIRS	tGravityAcc	Z	mean	-0.082276174942619	42
9	WALKING_DOWNSTAIRS	tGravityAcc	Z	std	-0.876641297380952	42
9	WALKING_DOWNSTAIRS	tGravityAccMag	NA	mean	0.145886357935714	42
9	WALKING_DOWNSTAIRS	tGravityAccMag	NA	std	0.265120131365238	42
9	WALKING_UPSTAIRS	fBodyAcc	X	mean	-0.342735952653061	49
9	WALKING_UPSTAIRS	fBodyAcc	X	meanFreq	-0.341219678720408	49
9	WALKING_UPSTAIRS	fBodyAcc	X	std	-0.369815777346939	49
9	WALKING_UPSTAIRS	fBodyAcc	Y	mean	-0.405022798163265	49
9	WALKING_UPSTAIRS	fBodyAcc	Y	meanFreq	-0.247086151469388	49
9	WALKING_UPSTAIRS	fBodyAcc	Y	std	-0.297641062755102	49
9	WALKING_UPSTAIRS	fBodyAcc	Z	mean	-0.384710423408163	49
9	WALKING_UPSTAIRS	fBodyAcc	Z	meanFreq	-0.215203992816327	49
9	WALKING_UPSTAIRS	fBodyAcc	Z	std	-0.244081808302041	49
9	WALKING_UPSTAIRS	fBodyAccJerk	X	mean	-0.402044750408163	49
9	WALKING_UPSTAIRS	fBodyAccJerk	X	meanFreq	-0.427211088244898	49
9	WALKING_UPSTAIRS	fBodyAccJerk	X	std	-0.327421989591837	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Y	mean	-0.608498592040816	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Y	meanFreq	-0.52927597244898	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Y	std	-0.590112916530612	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Z	mean	-0.615125710612245	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Z	meanFreq	-0.547022216326531	49
9	WALKING_UPSTAIRS	fBodyAccJerk	Z	std	-0.677831082857143	49
9	WALKING_UPSTAIRS	fBodyAccMag	NA	mean	-0.372890348979592	49
9	WALKING_UPSTAIRS	fBodyAccMag	NA	meanFreq	-0.00195427494897959	49
9	WALKING_UPSTAIRS	fBodyAccMag	NA	std	-0.509929461428571	49
9	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	mean	-0.419533108571429	49
9	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	0.0257597455510204	49
9	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	std	-0.484935752040816	49
9	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	mean	-0.734159449387755	49
9	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.136001150144898	49
9	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.787781590816326	49
9	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	mean	-0.531482693877551	49
9	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	meanFreq	-0.259962957795918	49
9	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	std	-0.456841325204082	49
9	WALKING_UPSTAIRS	fBodyGyro	X	mean	-0.313941631326531	49
9	WALKING_UPSTAIRS	fBodyGyro	X	meanFreq	-0.284881768510204	49
9	WALKING_UPSTAIRS	fBodyGyro	X	std	-0.361626377102041	49
9	WALKING_UPSTAIRS	fBodyGyro	Y	mean	-0.499159202857143	49
9	WALKING_UPSTAIRS	fBodyGyro	Y	meanFreq	-0.414946340204082	49
9	WALKING_UPSTAIRS	fBodyGyro	Y	std	-0.352033091612245	49
9	WALKING_UPSTAIRS	fBodyGyro	Z	mean	-0.327698671183673	49
9	WALKING_UPSTAIRS	fBodyGyro	Z	meanFreq	-0.507490866734694	49
9	WALKING_UPSTAIRS	fBodyGyro	Z	std	-0.165554554220408	49
9	WALKING_UPSTAIRS	tBodyAcc	X	mean	0.262436475714286	49
9	WALKING_UPSTAIRS	tBodyAcc	X	std	-0.36144437755102	49
9	WALKING_UPSTAIRS	tBodyAcc	Y	mean	-0.0195101099975714	49
9	WALKING_UPSTAIRS	tBodyAcc	Y	std	-0.302206203816327	49
9	WALKING_UPSTAIRS	tBodyAcc	Z	mean	-0.125219003959184	49
9	WALKING_UPSTAIRS	tBodyAcc	Z	std	-0.253434083542857	49
9	WALKING_UPSTAIRS	tBodyAccJerk	X	mean	0.0692266245755102	49
9	WALKING_UPSTAIRS	tBodyAccJerk	X	std	-0.335291644693878	49
9	WALKING_UPSTAIRS	tBodyAccJerk	Y	mean	0.00126612218367347	49
9	WALKING_UPSTAIRS	tBodyAccJerk	Y	std	-0.586147012244898	49
9	WALKING_UPSTAIRS	tBodyAccJerk	Z	mean	0.00766046602367347	49
9	WALKING_UPSTAIRS	tBodyAccJerk	Z	std	-0.647296002040816	49
9	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	mean	-0.440667540204082	49
9	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	std	-0.445485397959184	49
9	WALKING_UPSTAIRS	tBodyAccMag	NA	mean	-0.260727581428571	49
9	WALKING_UPSTAIRS	tBodyAccMag	NA	std	-0.400222037142857	49
9	WALKING_UPSTAIRS	tBodyGyro	X	mean	-0.16396719	49
9	WALKING_UPSTAIRS	tBodyGyro	X	std	-0.343976630734694	49
9	WALKING_UPSTAIRS	tBodyGyro	Y	mean	-0.0412587909579592	49
9	WALKING_UPSTAIRS	tBodyGyro	Y	std	-0.400859067959184	49
9	WALKING_UPSTAIRS	tBodyGyro	Z	mean	0.14569462592449	49
9	WALKING_UPSTAIRS	tBodyGyro	Z	std	-0.138176481058776	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	X	mean	-0.0684689593355102	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	X	std	-0.660419534285714	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	Y	mean	-0.0302797452408163	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	Y	std	-0.708604774693878	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	Z	mean	-0.0236327911183673	49
9	WALKING_UPSTAIRS	tBodyGyroJerk	Z	std	-0.65711420122449	49
9	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	mean	-0.672840561836735	49
9	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	std	-0.748651255510204	49
9	WALKING_UPSTAIRS	tBodyGyroMag	NA	mean	-0.0833234490061224	49
9	WALKING_UPSTAIRS	tBodyGyroMag	NA	std	-0.425839761428571	49
9	WALKING_UPSTAIRS	tGravityAcc	X	mean	0.902647777755102	49
9	WALKING_UPSTAIRS	tGravityAcc	X	std	-0.954383557142857	49
9	WALKING_UPSTAIRS	tGravityAcc	Y	mean	-0.0377947824285714	49
9	WALKING_UPSTAIRS	tGravityAcc	Y	std	-0.901317321632653	49
9	WALKING_UPSTAIRS	tGravityAcc	Z	mean	-0.266009866857143	49
9	WALKING_UPSTAIRS	tGravityAcc	Z	std	-0.89407107877551	49
9	WALKING_UPSTAIRS	tGravityAccMag	NA	mean	-0.260727581428571	49
9	WALKING_UPSTAIRS	tGravityAccMag	NA	std	-0.400222037142857	49
10	LAYING	fBodyAcc	X	mean	-0.96918420862069	58
10	LAYING	fBodyAcc	X	meanFreq	-0.14052022862069	58
10	LAYING	fBodyAcc	X	std	-0.96796803862069	58
10	LAYING	fBodyAcc	Y	mean	-0.954341849137931	58
10	LAYING	fBodyAcc	Y	meanFreq	0.200554088396552	58
10	LAYING	fBodyAcc	Y	std	-0.946229148258621	58
10	LAYING	fBodyAcc	Z	mean	-0.964300845172414	58
10	LAYING	fBodyAcc	Z	meanFreq	0.317328874567241	58
10	LAYING	fBodyAcc	Z	std	-0.959813667810345	58
10	LAYING	fBodyAccJerk	X	mean	-0.979014668793104	58
10	LAYING	fBodyAccJerk	X	meanFreq	0.0485572099491379	58
10	LAYING	fBodyAccJerk	X	std	-0.978904364137931	58
10	LAYING	fBodyAccJerk	Y	mean	-0.968039173793103	58
10	LAYING	fBodyAccJerk	Y	meanFreq	0.0425942300482759	58
10	LAYING	fBodyAccJerk	Y	std	-0.968120692241379	58
10	LAYING	fBodyAccJerk	Z	mean	-0.972592212931034	58
10	LAYING	fBodyAccJerk	Z	meanFreq	0.146112721943103	58
10	LAYING	fBodyAccJerk	Z	std	-0.978582339137931	58
10	LAYING	fBodyAccMag	NA	mean	-0.950848109137931	58
10	LAYING	fBodyAccMag	NA	meanFreq	0.260388946262069	58
10	LAYING	fBodyAccMag	NA	std	-0.944304974655172	58
10	LAYING	fBodyBodyAccJerkMag	NA	mean	-0.968561121551724	58
10	LAYING	fBodyBodyAccJerkMag	NA	meanFreq	0.212826187810345	58
10	LAYING	fBodyBodyAccJerkMag	NA	std	-0.965377553448276	58
10	LAYING	fBodyBodyGyroJerkMag	NA	mean	-0.960976821551724	58
10	LAYING	fBodyBodyGyroJerkMag	NA	meanFreq	0.202624700274138	58
10	LAYING	fBodyBodyGyroJerkMag	NA	std	-0.960772875517241	58
10	LAYING	fBodyBodyGyroMag	NA	mean	-0.937692642586207	58
10	LAYING	fBodyBodyGyroMag	NA	meanFreq	0.216535434472414	58
10	LAYING	fBodyBodyGyroMag	NA	std	-0.933701315344828	58
10	LAYING	fBodyGyro	X	mean	-0.953793912068965	58
10	LAYING	fBodyGyro	X	meanFreq	0.0707575751344828	58
10	LAYING	fBodyGyro	X	std	-0.96454456637931	58
10	LAYING	fBodyGyro	Y	mean	-0.954670034482759	58
10	LAYING	fBodyGyro	Y	meanFreq	0.0713125646482759	58
10	LAYING	fBodyGyro	Y	std	-0.953453496551724	58
10	LAYING	fBodyGyro	Z	mean	-0.969755777241379	58
10	LAYING	fBodyGyro	Z	meanFreq	0.157620505460345	58
10	LAYING	fBodyGyro	Z	std	-0.975298797068965	58
10	LAYING	tBodyAcc	X	mean	0.280230574137931	58
10	LAYING	tBodyAcc	X	std	-0.968283685	58
10	LAYING	tBodyAcc	Y	mean	-0.024294484137931	58
10	LAYING	tBodyAcc	Y	std	-0.946454302068966	58
10	LAYING	tBodyAcc	Z	mean	-0.117168642362069	58
10	LAYING	tBodyAcc	Z	std	-0.95947148637931	58
10	LAYING	tBodyAccJerk	X	mean	0.073815064487931	58
10	LAYING	tBodyAccJerk	X	std	-0.978007466724138	58
10	LAYING	tBodyAccJerk	Y	mean	0.015698997097069	58
10	LAYING	tBodyAccJerk	Y	std	-0.966930793448276	58
10	LAYING	tBodyAccJerk	Z	mean	0.00716689586275862	58
10	LAYING	tBodyAccJerk	Z	std	-0.976256662586207	58
10	LAYING	tBodyAccJerkMag	NA	mean	-0.976234435172414	58
10	LAYING	tBodyAccJerkMag	NA	std	-0.967556980689655	58
10	LAYING	tBodyAccMag	NA	mean	-0.956781819655172	58
10	LAYING	tBodyAccMag	NA	std	-0.940301654482759	58
10	LAYING	tBodyGyro	X	mean	-0.019555937162069	58
10	LAYING	tBodyGyro	X	std	-0.961713199827586	58
10	LAYING	tBodyGyro	Y	mean	-0.0770325657265517	58
10	LAYING	tBodyGyro	Y	std	-0.953660207586207	58
10	LAYING	tBodyGyro	Z	mean	0.104720478344828	58
10	LAYING	tBodyGyro	Z	std	-0.971940597413793	58
10	LAYING	tBodyGyroJerk	X	mean	-0.100308254413793	58
10	LAYING	tBodyGyroJerk	X	std	-0.965900578103448	58
10	LAYING	tBodyGyroJerk	Y	mean	-0.0388797920413793	58
10	LAYING	tBodyGyroJerk	Y	std	-0.966621040344828	58
